pages_crawled,total_reward,terminal_states
1684,131,190
1685,132,190
1686,133,190
1687,134,190
1688,134,191
1689,134,192
1690,134,192
1691,134,192
1692,134,192
1693,134,192
1694,134,192
1695,134,193
1696,134,193
1697,134,194
1698,134,194
1699,134,194
1700,135,194
1701,135,194
1702,135,194
1703,135,194
1704,135,194
1705,135,194
1706,135,194
1707,135,194
1708,135,194
1709,135,194
1710,135,194
1711,135,194
1712,135,195
1713,135,195
1714,135,195
1715,135,196
1716,135,196
1717,135,196
1718,135,196
1719,135,196
1720,135,196
1721,135,196
1722,135,196
1723,135,197
1724,135,197
1725,135,197
1726,135,197
1727,135,197
1728,135,197
1729,135,197
1730,135,198
1731,136,198
1732,136,198
1733,136,198
1734,136,199
1735,136,199
1736,136,199
1737,136,199
1738,136,199
1739,136,199
1740,136,199
1741,136,199
1742,136,199
1743,136,199
1744,136,199
1745,136,199
1746,136,199
1747,136,199
1748,136,199
1749,136,199
1750,136,199
1751,136,199
1752,136,199
1753,136,199
1754,136,199
1755,136,199
1756,136,199
1757,136,199
1758,136,199
1759,136,199
1760,136,199
1761,136,199
1762,136,199
1763,136,199
1764,136,199
1765,136,199
1766,136,199
1767,136,199
1768,136,199
1769,136,199
1770,136,199
1771,136,199
1772,136,199
1773,136,199
1774,136,199
1775,136,199
1776,136,199
1777,136,199
1778,136,199
1779,136,199
1780,136,199
1781,136,199
1782,136,199
1783,136,199
1784,136,199
1785,136,199
1786,136,199
1787,136,199
1788,136,200
1789,136,200
1790,136,200
1791,136,200
1792,136,200
1793,136,200
1794,136,200
1795,136,200
1796,136,200
1797,136,200
1798,136,200
1799,136,200
1800,136,200
1801,136,200
1802,136,200
1803,136,200
1804,136,200
1805,136,200
1806,136,200
1807,136,200
1808,136,200
1809,136,200
1810,136,200
1811,136,200
1812,136,200
1813,136,200
1814,136,200
1815,136,200
1816,136,200
1817,136,200
1818,136,200
1819,136,200
1820,136,200
1821,136,200
1822,136,200
1823,136,200
1824,136,201
1825,136,201
1826,137,201
1827,137,201
1828,137,201
1829,137,201
1830,137,201
1831,137,201
1832,137,202
1833,137,202
1834,138,202
1835,139,202
1836,139,202
1837,139,202
1838,139,202
1839,139,202
1840,139,202
1841,139,202
1842,139,202
1843,139,202
1844,139,202
1845,139,202
1846,139,202
1847,139,202
1848,139,202
1849,139,203
1850,139,203
1851,139,203
1852,139,203
1853,139,203
1854,139,203
1855,139,203
1856,139,203
1857,139,203
1858,139,203
1859,139,203
1860,139,204
1861,140,204
1862,140,204
1863,140,204
1864,140,204
1865,140,205
1866,141,205
1867,141,205
1868,141,205
1869,141,205
1870,141,205
1871,141,205
1872,141,205
1873,141,206
1874,141,206
1875,142,206
1876,143,206
1877,143,206
1878,143,206
1879,143,206
1880,143,206
1881,143,206
1882,143,206
1883,143,206
1884,143,206
1885,143,206
1886,143,206
1887,143,206
1888,143,207
1889,143,207
1890,143,207
1891,143,207
1892,143,207
1893,143,207
1894,143,207
1895,143,207
1896,143,207
1897,143,207
1898,143,207
1899,143,207
1900,143,207
1901,143,207
1902,143,207
1903,143,207
1904,143,207
1905,143,207
1906,143,207
1907,143,207
1908,143,207
1909,143,207
1910,143,207
1911,143,207
1912,143,207
1913,143,207
1914,143,207
1915,143,207
1916,143,207
1917,143,207
1918,143,207
1919,143,207
1920,143,207
1921,143,207
1922,143,207
1923,143,207
1924,143,207
1925,143,207
1926,143,208
1927,143,208
1928,143,208
1929,143,209
1930,144,209
1931,144,209
1932,144,209
1933,144,209
1934,144,209
1935,144,209
1936,144,209
1937,144,209
1938,144,209
1939,144,209
1940,144,210
1941,144,210
1942,145,210
1943,145,210
1944,145,210
1945,145,210
1946,145,210
1947,145,210
1948,145,210
1949,145,210
1950,145,210
1951,145,211
1952,145,211
1953,145,211
1954,145,211
1955,145,211
1956,145,211
1957,145,211
1958,145,211
1959,145,211
1960,145,211
1961,145,211
1962,145,211
1963,145,212
1964,145,212
1965,145,212
1966,145,212
1967,145,213
1968,146,213
1969,146,214
1970,147,214
1971,147,214
1972,147,214
1973,147,214
1974,148,214
1975,148,214
1976,148,214
1977,148,214
1978,148,214
1979,148,214
1980,148,214
1981,148,214
1982,149,214
1983,149,214
1984,149,214
1985,149,214
1986,149,214
1987,149,214
1988,149,214
1989,149,214
1990,149,214
1991,149,214
1992,150,214
1993,150,214
1994,150,214
1995,150,214
1996,150,214
1997,150,214
1998,150,214
1999,150,214
2000,150,214
2001,150,214
2002,150,214
2003,150,215
2004,150,215
2005,150,215
2006,150,215
2007,150,215
2008,150,215
2009,150,215
2010,150,215
2011,150,215
2012,150,215
2013,150,215
2014,150,215
2015,150,215
2016,150,215
2017,150,215
2018,150,215
2019,150,215
2020,150,215
2021,150,216
2022,150,216
2023,150,216
2024,150,216
2025,150,217
2026,150,217
2027,150,217
2028,150,218
2029,151,218
2030,151,219
2031,151,219
2032,151,219
2033,151,219
2034,151,219
2035,151,219
2036,151,219
2037,151,219
2038,151,219
2039,151,219
2040,151,220
2041,151,220
2042,151,220
2043,151,220
2044,151,220
2045,151,220
2046,151,220
2047,151,221
2048,152,221
2049,152,221
2050,152,221
2051,152,222
2052,152,222
2053,152,222
2054,152,222
2055,152,222
2056,152,223
2057,153,223
2058,153,223
2059,153,223
2060,153,223
2061,153,223
2062,153,224
2063,153,224
2064,153,224
2065,153,224
2066,153,224
2067,153,224
2068,153,224
2069,153,224
2070,153,224
2071,153,224
2072,153,224
2073,153,224
2074,153,225
2075,153,225
2076,154,225
2077,154,226
2078,154,226
2079,154,226
2080,154,227
2081,154,228
